Disease_Name,Symptom,Count,not_count,term_proportion,survey_frequency,survey_idf,survey_tf_idf,HPO_Code,HPO_label,hpo_dataset_idf,survey_hpo_idf,survey_hpo_tf_idf
AHC (Alternating Hemiplegia of Childhood),Issue_Muscle_Arms_Legs_Symptom_Present,7.0,11.0,0.3888888888888889,0.015283842794759825,1.0444517625708338,0.015963236545842436,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.15326993410663314
CACNA1A related disorders,Issue_Muscle_Arms_Legs_Symptom_Present,14.0,29.0,0.32558139534883723,0.014447884416924664,1.0444517625708338,0.01509011834467665,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.14488674885621874
CASK-Related Disorders,Issue_Muscle_Arms_Legs_Symptom_Present,6.0,8.0,0.42857142857142855,0.017341040462427744,1.0444517625708338,0.018111880275794804,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.17389999129852513
CHAMP1 related disorders,Issue_Muscle_Arms_Legs_Symptom_Present,3.0,10.0,0.23076923076923078,0.009287925696594427,1.0444517625708338,0.009700790364434988,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.0931414814075692
DYRK1A Syndrome,Issue_Muscle_Arms_Legs_Symptom_Present,2.0,14.0,0.125,0.005235602094240838,1.0444517625708338,0.0054683338354493925,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.05250383681438892
FOXP1 Syndrome,Issue_Muscle_Arms_Legs_Symptom_Present,3.0,26.0,0.10344827586206896,0.004909983633387889,1.0444517625708338,0.005128241060085927,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.04923845907470516
HUWE1-related disorders,Issue_Muscle_Arms_Legs_Symptom_Present,4.0,14.0,0.2222222222222222,0.009324009324009324,1.0444517625708338,0.009738477972688427,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.09350333642469262
KDM5C-related disorders,Issue_Muscle_Arms_Legs_Symptom_Present,1.0,9.0,0.1,0.004347826086956522,1.0444517625708338,0.004541094619873191,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.0436010123110795
Kleefstra syndrome,Issue_Muscle_Arms_Legs_Symptom_Present,7.0,17.0,0.2916666666666667,0.01078582434514638,1.0444517625708338,0.011265273248067545,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.1081627578133097
Koolen-de Vries Syndrome,Issue_Muscle_Arms_Legs_Symptom_Present,2.0,5.0,0.2857142857142857,0.011695906432748537,1.0444517625708338,0.012215810088547763,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.11728927288360565
MSL3 -related disorders,Issue_Muscle_Arms_Legs_Symptom_Present,3.0,4.0,0.42857142857142855,0.019230769230769232,1.0444517625708338,0.020085610818669882,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.19285063137592853
Malan Syndrome,Issue_Muscle_Arms_Legs_Symptom_Present,7.0,22.0,0.2413793103448276,0.009681881051175657,1.0444517625708338,0.010112257728901572,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.09709215742854493
Ogden Syndrome (NAA10),Issue_Muscle_Arms_Legs_Symptom_Present,5.0,4.0,0.5555555555555556,0.017985611510791366,1.0444517625708338,0.01878510364336032,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.1803638998479907
Pallister-Killian mosaic syndrome (PKS),Issue_Muscle_Arms_Legs_Symptom_Present,1.0,7.0,0.125,0.005847953216374269,1.0444517625708338,0.006107905044273882,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.058644636441802823
Ring14 and related disorders,Issue_Muscle_Arms_Legs_Symptom_Present,1.0,5.0,0.16666666666666666,0.005555555555555556,1.0444517625708338,0.005802509792060188,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.05571240461971269
SETBP1-related disorder,Issue_Muscle_Arms_Legs_Symptom_Present,2.0,3.0,0.4,0.02531645569620253,1.0444517625708338,0.02644181677394516,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.2538793121910958
STXBP1 related Disorders,Issue_Muscle_Arms_Legs_Symptom_Present,15.0,40.0,0.2727272727272727,0.012116316639741519,1.0444517625708338,0.012654908270244352,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.12150524432409067
SYNGAP1 related disorders,Issue_Muscle_Arms_Legs_Symptom_Present,4.0,25.0,0.13793103448275862,0.006872852233676976,1.0444517625708338,0.00717836262935281,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.06892256241613941
Wiedemann-Steiner Syndrome (WSS),Issue_Muscle_Arms_Legs_Symptom_Present,16.0,39.0,0.2909090909090909,0.01198501872659176,1.0444517625708338,0.012517773933433216,HP:0009127,Abnormality of the musculature of the limbs,8.98378106897745,10.028232831548284,0.1201885582807285
8p-related disorders,Issue_Muscle_Chest_Symptom_Present,3.0,7.0,0.3,0.013452914798206279,1.245122458032985,0.016750526341250918,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.016750526341250918
AHC (Alternating Hemiplegia of Childhood),Issue_Muscle_Chest_Symptom_Present,2.0,16.0,0.1111111111111111,0.004366812227074236,1.245122458032985,0.005437215973943165,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.005437215973943165
CACNA1A related disorders,Issue_Muscle_Chest_Symptom_Present,6.0,37.0,0.13953488372093023,0.006191950464396285,1.245122458032985,0.007709736582247585,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.007709736582247585
CASK-Related Disorders,Issue_Muscle_Chest_Symptom_Present,4.0,10.0,0.2857142857142857,0.011560693641618497,1.245122458032985,0.014394479283618321,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.014394479283618321
CHAMP1 related disorders,Issue_Muscle_Chest_Symptom_Present,1.0,12.0,0.07692307692307693,0.0030959752321981426,1.245122458032985,0.0038548682911237926,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.0038548682911237926
CHD2 related disorders,Issue_Muscle_Chest_Symptom_Present,1.0,25.0,0.038461538461538464,0.002074688796680498,1.245122458032985,0.0025832416141763175,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.0025832416141763175
DYRK1A Syndrome,Issue_Muscle_Chest_Symptom_Present,1.0,15.0,0.0625,0.002617801047120419,1.245122458032985,0.0032594828744318977,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.0032594828744318977
FOXP1 Syndrome,Issue_Muscle_Chest_Symptom_Present,1.0,28.0,0.034482758620689655,0.0016366612111292963,1.245122458032985,0.0020378436301685516,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.0020378436301685516
HUWE1-related disorders,Issue_Muscle_Chest_Symptom_Present,1.0,17.0,0.05555555555555555,0.002331002331002331,1.245122458032985,0.00290238335205824,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.00290238335205824
Kleefstra syndrome,Issue_Muscle_Chest_Symptom_Present,3.0,21.0,0.125,0.004622496147919877,1.245122458032985,0.005755573765946002,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.005755573765946002
Koolen-de Vries Syndrome,Issue_Muscle_Chest_Symptom_Present,1.0,6.0,0.14285714285714285,0.005847953216374269,1.245122458032985,0.00728141788323383,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.00728141788323383
MSL3 -related disorders,Issue_Muscle_Chest_Symptom_Present,2.0,5.0,0.2857142857142857,0.01282051282051282,1.245122458032985,0.01596310843632032,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.01596310843632032
Malan Syndrome,Issue_Muscle_Chest_Symptom_Present,3.0,26.0,0.10344827586206896,0.004149377593360996,1.245122458032985,0.005166483228352635,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.005166483228352635
Ogden Syndrome (NAA10),Issue_Muscle_Chest_Symptom_Present,3.0,6.0,0.3333333333333333,0.01079136690647482,1.245122458032985,0.013436573288125737,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.013436573288125737
SETBP1-related disorder,Issue_Muscle_Chest_Symptom_Present,1.0,4.0,0.2,0.012658227848101266,1.245122458032985,0.01576104377256943,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.01576104377256943
STXBP1 related Disorders,Issue_Muscle_Chest_Symptom_Present,4.0,51.0,0.07272727272727272,0.0032310177705977385,1.245122458032985,0.0040230127884749115,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.0040230127884749115
Wiedemann-Steiner Syndrome (WSS),Issue_Muscle_Chest_Symptom_Present,1.0,54.0,0.01818181818181818,0.000749063670411985,1.245122458032985,0.0009326759985265805,HP:0410167,Abnormal morphology of the chest musculature,0.0,1.245122458032985,0.0009326759985265805
8p-related disorders,Issue_Neck_Muscle_Symptom_Present,4.0,6.0,0.4,0.017937219730941704,1.1910552367627092,0.02136421949350151,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.02136421949350151
AHC (Alternating Hemiplegia of Childhood),Issue_Neck_Muscle_Symptom_Present,5.0,13.0,0.2777777777777778,0.010917030567685589,1.1910552367627092,0.013002786427540493,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.013002786427540493
CACNA1A related disorders,Issue_Neck_Muscle_Symptom_Present,11.0,32.0,0.2558139534883721,0.011351909184726523,1.1910552367627092,0.013520750881723222,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.013520750881723222
CASK-Related Disorders,Issue_Neck_Muscle_Symptom_Present,2.0,12.0,0.14285714285714285,0.005780346820809248,1.1910552367627092,0.006884712351229533,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.006884712351229533
CHAMP1 related disorders,Issue_Neck_Muscle_Symptom_Present,2.0,11.0,0.15384615384615385,0.006191950464396285,1.1910552367627092,0.007374955026394485,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.007374955026394485
DYRK1A Syndrome,Issue_Neck_Muscle_Symptom_Present,2.0,14.0,0.125,0.005235602094240838,1.1910552367627092,0.0062358912919513575,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.0062358912919513575
FOXP1 Syndrome,Issue_Neck_Muscle_Symptom_Present,3.0,26.0,0.10344827586206896,0.004909983633387889,1.1910552367627092,0.005848061718965839,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.005848061718965839
HUWE1-related disorders,Issue_Neck_Muscle_Symptom_Present,2.0,16.0,0.1111111111111111,0.004662004662004662,1.1910552367627092,0.005552705066492817,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.005552705066492817
Kleefstra syndrome,Issue_Neck_Muscle_Symptom_Present,1.0,23.0,0.041666666666666664,0.0015408320493066256,1.1910552367627092,0.0018352160812984734,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.0018352160812984734
Koolen-de Vries Syndrome,Issue_Neck_Muscle_Symptom_Present,1.0,6.0,0.14285714285714285,0.005847953216374269,1.1910552367627092,0.006965235302705901,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.006965235302705901
MSL3 -related disorders,Issue_Neck_Muscle_Symptom_Present,2.0,5.0,0.2857142857142857,0.01282051282051282,1.1910552367627092,0.015269938932855245,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.015269938932855245
Malan Syndrome,Issue_Neck_Muscle_Symptom_Present,2.0,27.0,0.06896551724137931,0.0027662517289073307,1.1910552367627092,0.0032947586079189743,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.0032947586079189743
Ogden Syndrome (NAA10),Issue_Neck_Muscle_Symptom_Present,2.0,7.0,0.2222222222222222,0.007194244604316547,1.1910552367627092,0.008568742710523089,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.008568742710523089
Pallister-Killian mosaic syndrome (PKS),Issue_Neck_Muscle_Symptom_Present,1.0,7.0,0.125,0.005847953216374269,1.1910552367627092,0.006965235302705901,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.006965235302705901
Ring14 and related disorders,Issue_Neck_Muscle_Symptom_Present,1.0,5.0,0.16666666666666666,0.005555555555555556,1.1910552367627092,0.006616973537570607,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.006616973537570607
STXBP1 related Disorders,Issue_Neck_Muscle_Symptom_Present,4.0,51.0,0.07272727272727272,0.0032310177705977385,1.1910552367627092,0.00384832063574381,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.00384832063574381
SYNGAP1 related disorders,Issue_Neck_Muscle_Symptom_Present,1.0,28.0,0.034482758620689655,0.001718213058419244,1.1910552367627092,0.002046486661104311,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.002046486661104311
Wiedemann-Steiner Syndrome (WSS),Issue_Neck_Muscle_Symptom_Present,9.0,46.0,0.16363636363636364,0.006741573033707865,1.1910552367627092,0.008029585865816017,HP:0011006,Abnormal morphology of the musculature of the neck,0.0,1.1910552367627092,0.008029585865816017
8p-related disorders,Issue_Nerves_Connected_Muscles_Symptom_Present,1.0,9.0,0.1,0.004484304932735426,2.0560526742493135,0.00921996714910006,HP:0100285,EMG: impaired neuromuscular transmission,8.290633888417506,10.34668656266682,0.04639769759043417
CASK-Related Disorders,Issue_Nerves_Connected_Muscles_Symptom_Present,1.0,13.0,0.07142857142857142,0.002890173410404624,2.0560526742493135,0.005942348769506686,HP:0100285,EMG: impaired neuromuscular transmission,8.290633888417506,10.34668656266682,0.029903718389210462
HUWE1-related disorders,Issue_Nerves_Connected_Muscles_Symptom_Present,1.0,17.0,0.05555555555555555,0.002331002331002331,2.0560526742493135,0.004792663576338726,HP:0100285,EMG: impaired neuromuscular transmission,8.290633888417506,10.34668656266682,0.024118150495726853
KDM5C-related disorders,Issue_Nerves_Connected_Muscles_Symptom_Present,1.0,9.0,0.1,0.004347826086956522,2.0560526742493135,0.008939359453257885,HP:0100285,EMG: impaired neuromuscular transmission,8.290633888417506,10.34668656266682,0.044985593750725306
SETBP1-related disorder,Issue_Nerves_Connected_Muscles_Symptom_Present,1.0,4.0,0.2,0.012658227848101266,2.0560526742493135,0.02602598321834574,HP:0100285,EMG: impaired neuromuscular transmission,8.290633888417506,10.34668656266682,0.1309707159831243
STXBP1 related Disorders,Issue_Nerves_Connected_Muscles_Symptom_Present,1.0,54.0,0.01818181818181818,0.0008077544426494346,2.0560526742493135,0.0016607856819461338,HP:0100285,EMG: impaired neuromuscular transmission,8.290633888417506,10.34668656266682,0.008357582037695332
SYNGAP1 related disorders,Issue_Nerves_Connected_Muscles_Symptom_Present,1.0,28.0,0.034482758620689655,0.001718213058419244,2.0560526742493135,0.0035327365536929785,HP:0100285,EMG: impaired neuromuscular transmission,8.290633888417506,10.34668656266682,0.01777781196334505
AHC (Alternating Hemiplegia of Childhood),Muscular_Dystrophy_Symptom_Present,1.0,17.0,0.05555555555555555,0.002183406113537118,2.526056303495049,0.005515406776190063,HP:0003560,Muscular dystrophy,6.750188847470357,9.276245150965405,0.02025381037328691
CHAMP1 related disorders,Muscular_Dystrophy_Symptom_Present,1.0,12.0,0.07692307692307693,0.0030959752321981426,2.526056303495049,0.007820607750758667,HP:0003560,Muscular dystrophy,6.750188847470357,9.276245150965405,0.028719025235187014
KDM5C-related disorders,Muscular_Dystrophy_Symptom_Present,1.0,9.0,0.1,0.004347826086956522,2.526056303495049,0.010982853493456736,HP:0003560,Muscular dystrophy,6.750188847470357,9.276245150965405,0.040331500656371325
SYNGAP1 related disorders,Muscular_Dystrophy_Symptom_Present,1.0,28.0,0.034482758620689655,0.001718213058419244,2.526056303495049,0.0043403029269674384,HP:0003560,Muscular dystrophy,6.750188847470357,9.276245150965405,0.015938565551486948
8p-related disorders,Abnormality_Bones_Arms_Legs_Symptom_Present,1.0,9.0,0.1,0.004484304932735426,1.3629054936893685,0.0061116838282034465,HP:0002656,Epiphyseal dysplasia,6.991350904287245,8.354256397976613,0.037463033174783014
AHC (Alternating Hemiplegia of Childhood),Abnormality_Bones_Arms_Legs_Symptom_Present,2.0,16.0,0.1111111111111111,0.004366812227074236,1.3629054936893685,0.005951552374189382,HP:0002656,Epiphyseal dysplasia,6.991350904287245,8.354256397976613,0.03648146898679743
CACNA1A related disorders,Abnormality_Bones_Arms_Legs_Symptom_Present,1.0,42.0,0.023255813953488372,0.0010319917440660474,1.3629054936893685,0.0014065072174296888,HP:0002656,Epiphyseal dysplasia,6.991350904287245,8.354256397976613,0.00862152363052282
CASK-Related Disorders,Abnormality_Bones_Arms_Legs_Symptom_Present,1.0,13.0,0.07142857142857142,0.002890173410404624,1.3629054936893685,0.0039390332187554,HP:0002656,Epiphyseal dysplasia,6.991350904287245,8.354256397976613,0.02414524970513472
CHD2 related disorders,Abnormality_Bones_Arms_Legs_Symptom_Present,1.0,25.0,0.038461538461538464,0.002074688796680498,1.3629054936893685,0.002827604758691636,HP:0002656,Epiphyseal dysplasia,6.991350904287245,8.354256397976613,0.01733248215347845
DYRK1A Syndrome,Abnormality_Bones_Arms_Legs_Symptom_Present,1.0,15.0,0.0625,0.002617801047120419,1.3629054936893685,0.0035678154285062004,HP:0002656,Epiphyseal dysplasia,6.991350904287245,8.354256397976613,0.021869781146535636
FOXP1 Syndrome,Abnormality_Bones_Arms_Legs_Symptom_Present,1.0,28.0,0.034482758620689655,0.0016366612111292963,1.3629054936893685,0.0022306145559564134,HP:0002656,Epiphyseal dysplasia,6.991350904287245,8.354256397976613,0.013673087394397076
HUWE1-related disorders,Abnormality_Bones_Arms_Legs_Symptom_Present,1.0,17.0,0.05555555555555555,0.002331002331002331,1.3629054936893685,0.003176935882725801,HP:0002656,Epiphyseal dysplasia,6.991350904287245,8.354256397976613,0.019473791137474623
Kleefstra syndrome,Abnormality_Bones_Arms_Legs_Symptom_Present,5.0,19.0,0.20833333333333334,0.007704160246533128,1.3629054936893685,0.01050004232426324,HP:0002656,Epiphyseal dysplasia,6.991350904287245,8.354256397976613,0.06436253003063647
Koolen-de Vries Syndrome,Abnormality_Bones_Arms_Legs_Symptom_Present,1.0,6.0,0.14285714285714285,0.005847953216374269,1.3629054936893685,0.007970207565434904,HP:0002656,Epiphyseal dysplasia,6.991350904287245,8.354256397976613,0.04885530057296265
MSL3 -related disorders,Abnormality_Bones_Arms_Legs_Symptom_Present,1.0,6.0,0.14285714285714285,0.00641025641025641,1.3629054936893685,0.008736573677495953,HP:0002656,Epiphyseal dysplasia,6.991350904287245,8.354256397976613,0.053552925628055206
Malan Syndrome,Abnormality_Bones_Arms_Legs_Symptom_Present,3.0,26.0,0.10344827586206896,0.004149377593360996,1.3629054936893685,0.005655209517383272,HP:0002656,Epiphyseal dysplasia,6.991350904287245,8.354256397976613,0.0346649643069569
Pallister-Killian mosaic syndrome (PKS),Abnormality_Bones_Arms_Legs_Symptom_Present,2.0,6.0,0.25,0.011695906432748537,1.3629054936893685,0.015940415130869807,HP:0002656,Epiphyseal dysplasia,6.991350904287245,8.354256397976613,0.0977106011459253
SYNGAP1 related disorders,Abnormality_Bones_Arms_Legs_Symptom_Present,1.0,28.0,0.034482758620689655,0.001718213058419244,1.3629054936893685,0.0023417620166483995,HP:0002656,Epiphyseal dysplasia,6.991350904287245,8.354256397976613,0.014354392436385933
Wiedemann-Steiner Syndrome (WSS),Abnormality_Bones_Arms_Legs_Symptom_Present,5.0,50.0,0.09090909090909091,0.003745318352059925,1.3629054936893685,0.005104514957638084,HP:0002656,Epiphyseal dysplasia,6.991350904287245,8.354256397976613,0.03128934980515585
8p-related disorders,Curvature_Spine_Symptom_Present,1.0,9.0,0.1,0.004484304932735426,1.1910552367627092,0.005341054873375378,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.04122873117815441
AHC (Alternating Hemiplegia of Childhood),Curvature_Spine_Symptom_Present,2.0,16.0,0.1111111111111111,0.004366812227074236,1.1910552367627092,0.005201114571016197,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.04014850241366128
CACNA1A related disorders,Curvature_Spine_Symptom_Present,4.0,39.0,0.09302325581395349,0.0041279669762641896,1.1910552367627092,0.004916636684262989,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.037952557493203025
CASK-Related Disorders,Curvature_Spine_Symptom_Present,1.0,13.0,0.07142857142857142,0.002890173410404624,1.1910552367627092,0.0034423561756147664,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.026572274718868305
CHAMP1 related disorders,Curvature_Spine_Symptom_Present,1.0,12.0,0.07692307692307693,0.0030959752321981426,1.1910552367627092,0.0036874775131972423,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.028464418119902274
CHD2 related disorders,Curvature_Spine_Symptom_Present,2.0,24.0,0.07692307692307693,0.004149377593360996,1.1910552367627092,0.004942137911878462,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.03814940685779433
DYRK1A Syndrome,Curvature_Spine_Symptom_Present,1.0,15.0,0.0625,0.002617801047120419,1.1910552367627092,0.0031179456459756788,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.024068081289865012
FOXP1 Syndrome,Curvature_Spine_Symptom_Present,2.0,27.0,0.06896551724137931,0.0032733224222585926,1.1910552367627092,0.0038987078126438927,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.03009494943609962
Kleefstra syndrome,Curvature_Spine_Symptom_Present,4.0,20.0,0.16666666666666666,0.0061633281972265025,1.1910552367627092,0.007340864325193893,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.05666568291358049
Koolen-de Vries Syndrome,Curvature_Spine_Symptom_Present,1.0,6.0,0.14285714285714285,0.005847953216374269,1.1910552367627092,0.006965235302705901,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.053766123115370955
MSL3 -related disorders,Curvature_Spine_Symptom_Present,1.0,6.0,0.14285714285714285,0.00641025641025641,1.1910552367627092,0.007634969466427622,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.058935942645695086
Malan Syndrome,Curvature_Spine_Symptom_Present,8.0,21.0,0.27586206896551724,0.011065006915629323,1.1910552367627092,0.013179034431675897,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.10173175162078489
Ogden Syndrome (NAA10),Curvature_Spine_Symptom_Present,2.0,7.0,0.2222222222222222,0.007194244604316547,1.1910552367627092,0.008568742710523089,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.06614393563113982
Pallister-Killian mosaic syndrome (PKS),Curvature_Spine_Symptom_Present,4.0,4.0,0.5,0.023391812865497075,1.1910552367627092,0.027860941210823605,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.21506449246148382
Ring14 and related disorders,Curvature_Spine_Symptom_Present,1.0,5.0,0.16666666666666666,0.005555555555555556,1.1910552367627092,0.006616973537570607,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.051077816959602416
STXBP1 related Disorders,Curvature_Spine_Symptom_Present,2.0,53.0,0.03636363636363636,0.0016155088852988692,1.1910552367627092,0.001924160317871905,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.014853000085183254
SYNGAP1 related disorders,Curvature_Spine_Symptom_Present,2.0,27.0,0.06896551724137931,0.003436426116838488,1.1910552367627092,0.004092973322208622,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.03159452595439324
Wiedemann-Steiner Syndrome (WSS),Curvature_Spine_Symptom_Present,5.0,50.0,0.09090909090909091,0.003745318352059925,1.1910552367627092,0.004460881036564454,HP:0010674,Abnormal curvature of the vertebral column,8.002951815965725,9.194007052728434,0.03443448334355219
8p-related disorders,Flexible_Joints_Symptom_Present,1.0,9.0,0.1,0.004484304932735426,1.245122458032985,0.005583508780416972,HP:0001382,Joint hypermobility,5.032537350396024,6.277659808429009,0.028150940844973132
AHC (Alternating Hemiplegia of Childhood),Flexible_Joints_Symptom_Present,5.0,13.0,0.2777777777777778,0.010917030567685589,1.245122458032985,0.013593039934857913,HP:0001382,Joint hypermobility,5.032537350396024,6.277659808429009,0.06853340402215075
CACNA1A related disorders,Flexible_Joints_Symptom_Present,10.0,33.0,0.23255813953488372,0.010319917440660475,1.245122458032985,0.012849560970412642,HP:0001382,Joint hypermobility,5.032537350396024,6.277659808429009,0.06478493094353982
CASK-Related Disorders,Flexible_Joints_Symptom_Present,1.0,13.0,0.07142857142857142,0.002890173410404624,1.245122458032985,0.0035986198209045804,HP:0001382,Joint hypermobility,5.032537350396024,6.277659808429009,0.01814352545788731
CHAMP1 related disorders,Flexible_Joints_Symptom_Present,1.0,12.0,0.07692307692307693,0.0030959752321981426,1.245122458032985,0.0038548682911237926,HP:0001382,Joint hypermobility,5.032537350396024,6.277659808429009,0.019435479283061947
DYRK1A Syndrome,Flexible_Joints_Symptom_Present,1.0,15.0,0.0625,0.002617801047120419,1.245122458032985,0.0032594828744318977,HP:0001382,Joint hypermobility,5.032537350396024,6.277659808429009,0.01643366441997123
FOXP1 Syndrome,Flexible_Joints_Symptom_Present,1.0,28.0,0.034482758620689655,0.0016366612111292963,1.245122458032985,0.0020378436301685516,HP:0001382,Joint hypermobility,5.032537350396024,6.277659808429009,0.010274402305121128
HUWE1-related disorders,Flexible_Joints_Symptom_Present,2.0,16.0,0.1111111111111111,0.004662004662004662,1.245122458032985,0.00580476670411648,HP:0001382,Joint hypermobility,5.032537350396024,6.277659808429009,0.029266479293375332
Kleefstra syndrome,Flexible_Joints_Symptom_Present,8.0,16.0,0.3333333333333333,0.012326656394453005,1.245122458032985,0.015348196709189337,HP:0001382,Joint hypermobility,5.032537350396024,6.277659808429009,0.07738255541977207
Koolen-de Vries Syndrome,Flexible_Joints_Symptom_Present,3.0,4.0,0.42857142857142855,0.017543859649122806,1.245122458032985,0.021844253649701488,HP:0001382,Joint hypermobility,5.032537350396024,6.277659808429009,0.1101343826040177
Malan Syndrome,Flexible_Joints_Symptom_Present,6.0,23.0,0.20689655172413793,0.008298755186721992,1.245122458032985,0.01033296645670527,HP:0001382,Joint hypermobility,5.032537350396024,6.277659808429009,0.05209676189567642
Ogden Syndrome (NAA10),Flexible_Joints_Symptom_Present,1.0,8.0,0.1111111111111111,0.0035971223021582736,1.245122458032985,0.004478857762708579,HP:0001382,Joint hypermobility,5.032537350396024,6.277659808429009,0.022581510102262625
Pallister-Killian mosaic syndrome (PKS),Flexible_Joints_Symptom_Present,2.0,6.0,0.25,0.011695906432748537,1.245122458032985,0.01456283576646766,HP:0001382,Joint hypermobility,5.032537350396024,6.277659808429009,0.0734229217360118
SETBP1-related disorder,Flexible_Joints_Symptom_Present,1.0,4.0,0.2,0.012658227848101266,1.245122458032985,0.01576104377256943,HP:0001382,Joint hypermobility,5.032537350396024,6.277659808429009,0.07946404820796214
